entity_id,state,last_changed
sensor.combined_mesh_total_solar_generation,1.76,2026-07-01T06:30:35.308Z
sensor.combined_mesh_total_solar_generation,1.73,2026-07-01T06:32:18.331Z
sensor.combined_mesh_total_solar_generation,1.65,2026-07-01T06:34:54.760Z
sensor.combined_mesh_total_solar_generation,1.58,2026-07-01T06:35:35.110Z
sensor.combined_mesh_total_solar_generation,1.49,2026-07-01T06:38:28.050Z
sensor.combined_mesh_total_solar_generation,1.44,2026-07-01T06:40:18.365Z
sensor.combined_mesh_total_solar_generation,1.37,2026-07-01T06:42:51.981Z
sensor.combined_mesh_total_solar_generation,1.31,2026-07-01T06:44:20.982Z
sensor.combined_mesh_total_solar_generation,1.28,2026-07-01T06:46:46.963Z
sensor.combined_mesh_total_solar_generation,1.39,2026-07-01T06:49:00.373Z
sensor.combined_mesh_total_solar_generation,1.41,2026-07-01T06:50:38.331Z
sensor.combined_mesh_total_solar_generation,1.12,2026-07-01T06:52:08.947Z
sensor.combined_mesh_total_solar_generation,0.6,2026-07-01T06:54:42.122Z
sensor.combined_mesh_total_solar_generation,0.54,2026-07-01T06:55:39.330Z
sensor.combined_mesh_total_solar_generation,0.5,2026-07-01T06:56:26.250Z
sensor.combined_mesh_total_solar_generation,0.41,2026-07-01T06:58:38.760Z
sensor.combined_mesh_total_solar_generation,0.31,2026-07-01T07:00:22.595Z
sensor.combined_mesh_total_solar_generation,0.42,2026-07-01T07:02:43.312Z
sensor.combined_mesh_total_solar_generation,0.57,2026-07-01T07:04:42.931Z
sensor.combined_mesh_total_solar_generation,0.64,2026-07-01T07:05:26.282Z
sensor.combined_mesh_total_solar_generation,0.74,2026-07-01T07:06:19.914Z
sensor.combined_mesh_total_solar_generation,1.04,2026-07-01T07:08:40.342Z
sensor.combined_mesh_total_solar_generation,1.23,2026-07-01T07:10:31.929Z
sensor.combined_mesh_total_solar_generation,1.45,2026-07-01T07:12:53.973Z
sensor.combined_mesh_total_solar_generation,1.6,2026-07-01T07:14:22.957Z
sensor.combined_mesh_total_solar_generation,1.78,2026-07-01T07:15:36.694Z
sensor.combined_mesh_total_solar_generation,1.83,2026-07-01T07:16:40.286Z
sensor.combined_mesh_total_solar_generation,2.21,2026-07-01T07:18:44.973Z
sensor.combined_mesh_total_solar_generation,2.59,2026-07-01T07:20:14.909Z
sensor.combined_mesh_total_solar_generation,2.53,2026-07-01T07:22:12.952Z
sensor.combined_mesh_total_solar_generation,2.38,2026-07-01T07:24:37.253Z
sensor.combined_mesh_total_solar_generation,2.44,2026-07-01T07:25:18.433Z
sensor.combined_mesh_total_solar_generation,2.53,2026-07-01T07:28:55.238Z
sensor.combined_mesh_total_solar_generation,2.93,2026-07-01T07:30:10.259Z
sensor.combined_mesh_total_solar_generation,3.3,2026-07-01T07:32:34.177Z
sensor.combined_mesh_total_solar_generation,3.25,2026-07-01T07:34:15.221Z
sensor.combined_mesh_total_solar_generation,3.2,2026-07-01T07:35:45.288Z
sensor.combined_mesh_total_solar_generation,3.17,2026-07-01T07:36:27.216Z
sensor.combined_mesh_total_solar_generation,3.27,2026-07-01T07:38:57.506Z
sensor.combined_mesh_total_solar_generation,2.37,2026-07-01T07:40:24.539Z
sensor.combined_mesh_total_solar_generation,4.2,2026-07-01T07:42:54.509Z
sensor.combined_mesh_total_solar_generation,2.48,2026-07-01T07:44:50.568Z
sensor.combined_mesh_total_solar_generation,3.61,2026-07-01T07:45:23.973Z
sensor.combined_mesh_total_solar_generation,3.32,2026-07-01T07:46:05.228Z
sensor.combined_mesh_total_solar_generation,3.62,2026-07-01T07:48:08.467Z
sensor.combined_mesh_total_solar_generation,4.19,2026-07-01T07:50:18.212Z
sensor.combined_mesh_total_solar_generation,2.46,2026-07-01T07:52:10.052Z
sensor.combined_mesh_total_solar_generation,1.85,2026-07-01T07:54:53.037Z
sensor.combined_mesh_total_solar_generation,1.94,2026-07-01T07:55:48.254Z
sensor.combined_mesh_total_solar_generation,1.91,2026-07-01T07:56:12.023Z
sensor.combined_mesh_total_solar_generation,3.92,2026-07-01T07:58:18.204Z
sensor.combined_mesh_total_solar_generation,3.99,2026-07-01T08:00:24.243Z
sensor.combined_mesh_total_solar_generation,3.56,2026-07-01T08:02:51.224Z
sensor.combined_mesh_total_solar_generation,2.15,2026-07-01T08:04:19.027Z
sensor.combined_mesh_total_solar_generation,1.79,2026-07-01T08:05:08.250Z
sensor.combined_mesh_total_solar_generation,2.99,2026-07-01T08:06:04.220Z
sensor.combined_mesh_total_solar_generation,2.42,2026-07-01T08:08:20.516Z
sensor.combined_mesh_total_solar_generation,1.76,2026-07-01T08:10:24.303Z
sensor.combined_mesh_total_solar_generation,1.97,2026-07-01T08:12:11.488Z
sensor.combined_mesh_total_solar_generation,1.61,2026-07-01T08:14:29.511Z
sensor.combined_mesh_total_solar_generation,2.0,2026-07-01T08:15:41.272Z
sensor.combined_mesh_total_solar_generation,2.14,2026-07-01T08:16:17.212Z
sensor.combined_mesh_total_solar_generation,3.22,2026-07-01T08:18:24.219Z
sensor.combined_mesh_total_solar_generation,2.1,2026-07-01T08:20:41.469Z
sensor.combined_mesh_total_solar_generation,1.79,2026-07-01T08:22:09.520Z
sensor.combined_mesh_total_solar_generation,2.14,2026-07-01T08:24:43.637Z
sensor.combined_mesh_total_solar_generation,2.58,2026-07-01T08:25:54.982Z
sensor.combined_mesh_total_solar_generation,3.31,2026-07-01T08:26:30.259Z
sensor.combined_mesh_total_solar_generation,5.14,2026-07-01T08:28:42.228Z
sensor.combined_mesh_total_solar_generation,3.39,2026-07-01T08:30:04.424Z
sensor.combined_mesh_total_solar_generation,2.35,2026-07-01T08:32:51.230Z
sensor.combined_mesh_total_solar_generation,1.82,2026-07-01T08:34:13.329Z
sensor.combined_mesh_total_solar_generation,1.64,2026-07-01T08:35:15.959Z
sensor.combined_mesh_total_solar_generation,1.43,2026-07-01T08:36:37.268Z
sensor.combined_mesh_total_solar_generation,1.16,2026-07-01T08:38:21.250Z
sensor.combined_mesh_total_solar_generation,1.07,2026-07-01T08:40:12.963Z
sensor.combined_mesh_total_solar_generation,1.47,2026-07-01T08:42:37.716Z
sensor.combined_mesh_total_solar_generation,2.65,2026-07-01T08:44:44.610Z
sensor.combined_mesh_total_solar_generation,4.84,2026-07-01T08:45:20.092Z
sensor.combined_mesh_total_solar_generation,4.24,2026-07-01T08:46:29.069Z
sensor.combined_mesh_total_solar_generation,3.3,2026-07-01T08:48:09.005Z
sensor.combined_mesh_total_solar_generation,2.11,2026-07-01T08:50:31.169Z
sensor.combined_mesh_total_solar_generation,1.87,2026-07-01T08:52:51.264Z
sensor.combined_mesh_total_solar_generation,2.2,2026-07-01T08:54:39.506Z
sensor.combined_mesh_total_solar_generation,2.31,2026-07-01T08:56:01.950Z
sensor.combined_mesh_total_solar_generation,2.52,2026-07-01T08:56:42.207Z
sensor.combined_mesh_total_solar_generation,4.25,2026-07-01T08:58:26.316Z
sensor.combined_mesh_total_solar_generation,3.7,2026-07-01T09:00:06.459Z
sensor.combined_mesh_total_solar_generation,2.36,2026-07-01T09:02:48.228Z
sensor.combined_mesh_total_solar_generation,2.05,2026-07-01T09:04:18.184Z
sensor.combined_mesh_total_solar_generation,2.08,2026-07-01T09:06:27.466Z
sensor.combined_mesh_total_solar_generation,2.13,2026-07-01T09:08:38.397Z
sensor.combined_mesh_total_solar_generation,2.08,2026-07-01T09:10:10.332Z
sensor.combined_mesh_total_solar_generation,2.05,2026-07-01T09:10:32.545Z
sensor.combined_mesh_total_solar_generation,1.89,2026-07-01T09:12:07.211Z
sensor.combined_mesh_total_solar_generation,1.87,2026-07-01T09:14:31.439Z
sensor.combined_mesh_total_solar_generation,1.71,2026-07-01T09:15:45.246Z
sensor.combined_mesh_total_solar_generation,1.6,2026-07-01T09:16:10.225Z
sensor.combined_mesh_total_solar_generation,1.57,2026-07-01T09:18:47.607Z
sensor.combined_mesh_total_solar_generation,1.68,2026-07-01T09:20:38.959Z
sensor.combined_mesh_total_solar_generation,1.83,2026-07-01T09:22:40.458Z
sensor.combined_mesh_total_solar_generation,2.15,2026-07-01T09:24:27.191Z
sensor.combined_mesh_total_solar_generation,2.26,2026-07-01T09:26:08.400Z
sensor.combined_mesh_total_solar_generation,2.48,2026-07-01T09:27:23.076Z
sensor.combined_mesh_total_solar_generation,2.27,2026-07-01T09:28:04.188Z
sensor.combined_mesh_total_solar_generation,2.52,2026-07-01T09:30:57.398Z
sensor.combined_mesh_total_solar_generation,3.31,2026-07-01T09:32:20.164Z
sensor.combined_mesh_total_solar_generation,3.87,2026-07-01T09:34:32.588Z
sensor.combined_mesh_total_solar_generation,3.95,2026-07-01T09:35:54.928Z
sensor.combined_mesh_total_solar_generation,3.7,2026-07-01T09:36:35.188Z
sensor.combined_mesh_total_solar_generation,3.74,2026-07-01T09:38:57.218Z
sensor.combined_mesh_total_solar_generation,4.7,2026-07-01T09:40:17.941Z
sensor.combined_mesh_total_solar_generation,3.46,2026-07-01T09:42:14.581Z
sensor.combined_mesh_total_solar_generation,3.59,2026-07-01T09:44:44.216Z
sensor.combined_mesh_total_solar_generation,4.47,2026-07-01T09:45:19.329Z
sensor.combined_mesh_total_solar_generation,4.65,2026-07-01T09:46:27.171Z
sensor.combined_mesh_total_solar_generation,3.1,2026-07-01T09:48:40.718Z
sensor.combined_mesh_total_solar_generation,3.48,2026-07-01T09:52:07.221Z
sensor.combined_mesh_total_solar_generation,3.17,2026-07-01T09:54:18.372Z
sensor.combined_mesh_total_solar_generation,3.39,2026-07-01T09:55:28.960Z
sensor.combined_mesh_total_solar_generation,4.11,2026-07-01T09:56:35.000Z
sensor.combined_mesh_total_solar_generation,4.15,2026-07-01T09:58:58.373Z
sensor.combined_mesh_total_solar_generation,4.21,2026-07-01T10:00:24.190Z
sensor.combined_mesh_total_solar_generation,3.59,2026-07-01T10:02:39.768Z
sensor.combined_mesh_total_solar_generation,3.29,2026-07-01T10:04:35.568Z
sensor.combined_mesh_total_solar_generation,3.01,2026-07-01T10:05:07.751Z
sensor.combined_mesh_total_solar_generation,3.05,2026-07-01T10:06:24.988Z
sensor.combined_mesh_total_solar_generation,2.98,2026-07-01T10:08:42.215Z
sensor.combined_mesh_total_solar_generation,4.15,2026-07-01T10:10:16.163Z
sensor.combined_mesh_total_solar_generation,3.12,2026-07-01T10:12:03.497Z
sensor.combined_mesh_total_solar_generation,3.48,2026-07-01T10:14:12.389Z
sensor.combined_mesh_total_solar_generation,3.1,2026-07-01T10:16:00.942Z
sensor.combined_mesh_total_solar_generation,3.18,2026-07-01T10:16:57.213Z
sensor.combined_mesh_total_solar_generation,4.8,2026-07-01T10:18:34.497Z
sensor.combined_mesh_total_solar_generation,2.74,2026-07-01T10:20:08.545Z
sensor.combined_mesh_total_solar_generation,3.12,2026-07-01T10:22:38.237Z
sensor.combined_mesh_total_solar_generation,2.46,2026-07-01T10:24:47.454Z
sensor.combined_mesh_total_solar_generation,2.94,2026-07-01T10:26:08.231Z
sensor.combined_mesh_total_solar_generation,3.59,2026-07-01T10:28:45.196Z
sensor.combined_mesh_total_solar_generation,3.93,2026-07-01T10:30:10.057Z
sensor.combined_mesh_total_solar_generation,3.21,2026-07-01T10:32:05.023Z
sensor.combined_mesh_total_solar_generation,8.22,2026-07-01T10:34:37.022Z
sensor.combined_mesh_total_solar_generation,7.76,2026-07-01T10:35:48.083Z
sensor.combined_mesh_total_solar_generation,6.66,2026-07-01T10:36:46.765Z
sensor.combined_mesh_total_solar_generation,3.82,2026-07-01T10:38:45.194Z
sensor.combined_mesh_total_solar_generation,3.5,2026-07-01T10:40:07.201Z
sensor.combined_mesh_total_solar_generation,3.71,2026-07-01T10:42:50.228Z
sensor.combined_mesh_total_solar_generation,7.89,2026-07-01T10:44:51.507Z
sensor.combined_mesh_total_solar_generation,3.27,2026-07-01T10:45:47.792Z
sensor.combined_mesh_total_solar_generation,4.83,2026-07-01T10:46:23.173Z
sensor.combined_mesh_total_solar_generation,9.22,2026-07-01T10:48:42.050Z
sensor.combined_mesh_total_solar_generation,8.52,2026-07-01T10:50:26.744Z
sensor.combined_mesh_total_solar_generation,6.45,2026-07-01T10:52:08.179Z
sensor.combined_mesh_total_solar_generation,3.27,2026-07-01T10:54:56.981Z
sensor.combined_mesh_total_solar_generation,3.17,2026-07-01T10:55:34.941Z
sensor.combined_mesh_total_solar_generation,3.65,2026-07-01T10:56:23.318Z
sensor.combined_mesh_total_solar_generation,3.59,2026-07-01T10:58:22.574Z
sensor.combined_mesh_total_solar_generation,3.37,2026-07-01T11:00:10.792Z
sensor.combined_mesh_total_solar_generation,2.77,2026-07-01T11:02:19.397Z
sensor.combined_mesh_total_solar_generation,2.71,2026-07-01T11:04:20.185Z
sensor.combined_mesh_total_solar_generation,2.64,2026-07-01T11:05:26.391Z
sensor.combined_mesh_total_solar_generation,2.62,2026-07-01T11:06:51.498Z
sensor.combined_mesh_total_solar_generation,2.49,2026-07-01T11:08:28.332Z
sensor.combined_mesh_total_solar_generation,2.5,2026-07-01T11:10:06.302Z
sensor.combined_mesh_total_solar_generation,2.84,2026-07-01T11:12:57.242Z
sensor.combined_mesh_total_solar_generation,3.12,2026-07-01T11:14:54.502Z
sensor.combined_mesh_total_solar_generation,3.2,2026-07-01T11:15:04.064Z
sensor.combined_mesh_total_solar_generation,3.36,2026-07-01T11:16:27.284Z
sensor.combined_mesh_total_solar_generation,3.57,2026-07-01T11:18:32.199Z
sensor.combined_mesh_total_solar_generation,3.11,2026-07-01T11:20:26.238Z
sensor.combined_mesh_total_solar_generation,2.7,2026-07-01T11:22:54.207Z
sensor.combined_mesh_total_solar_generation,2.84,2026-07-01T11:24:48.225Z
sensor.combined_mesh_total_solar_generation,3.08,2026-07-01T11:25:10.935Z
sensor.combined_mesh_total_solar_generation,4.46,2026-07-01T11:26:16.187Z
sensor.combined_mesh_total_solar_generation,2.74,2026-07-01T11:28:14.561Z
sensor.combined_mesh_total_solar_generation,2.3,2026-07-01T11:30:24.598Z
sensor.combined_mesh_total_solar_generation,2.29,2026-07-01T11:32:17.277Z
sensor.combined_mesh_total_solar_generation,2.72,2026-07-01T11:34:14.514Z
sensor.combined_mesh_total_solar_generation,2.66,2026-07-01T11:35:04.055Z
sensor.combined_mesh_total_solar_generation,2.69,2026-07-01T11:36:53.309Z
sensor.combined_mesh_total_solar_generation,5.79,2026-07-01T11:38:21.508Z
sensor.combined_mesh_total_solar_generation,9.49,2026-07-01T11:40:07.498Z
sensor.combined_mesh_total_solar_generation,9.79,2026-07-01T11:42:58.229Z
sensor.combined_mesh_total_solar_generation,10.21,2026-07-01T11:44:53.248Z
sensor.combined_mesh_total_solar_generation,2.88,2026-07-01T11:45:44.985Z
sensor.combined_mesh_total_solar_generation,2.85,2026-07-01T11:46:45.583Z
sensor.combined_mesh_total_solar_generation,4.61,2026-07-01T11:48:39.558Z
sensor.combined_mesh_total_solar_generation,4.54,2026-07-01T11:50:13.362Z
sensor.combined_mesh_total_solar_generation,6.67,2026-07-01T11:52:41.219Z
sensor.combined_mesh_total_solar_generation,6.94,2026-07-01T11:54:09.430Z
sensor.combined_mesh_total_solar_generation,2.9,2026-07-01T11:58:28.051Z
sensor.combined_mesh_total_solar_generation,4.24,2026-07-01T12:00:09.001Z
sensor.combined_mesh_total_solar_generation,8.2,2026-07-01T12:02:08.294Z
sensor.combined_mesh_total_solar_generation,6.06,2026-07-01T12:04:44.039Z
sensor.combined_mesh_total_solar_generation,5.15,2026-07-01T12:05:59.028Z
sensor.combined_mesh_total_solar_generation,2.69,2026-07-01T12:07:01.012Z
sensor.combined_mesh_total_solar_generation,2.12,2026-07-01T12:08:42.322Z
sensor.combined_mesh_total_solar_generation,2.18,2026-07-01T12:10:44.983Z
sensor.combined_mesh_total_solar_generation,2.81,2026-07-01T12:12:22.816Z
sensor.combined_mesh_total_solar_generation,3.2,2026-07-01T12:14:22.983Z
sensor.combined_mesh_total_solar_generation,3.62,2026-07-01T12:15:53.035Z
sensor.combined_mesh_total_solar_generation,6.82,2026-07-01T12:16:43.292Z
sensor.combined_mesh_total_solar_generation,4.0,2026-07-01T12:18:35.011Z
sensor.combined_mesh_total_solar_generation,4.91,2026-07-01T12:20:26.991Z
sensor.combined_mesh_total_solar_generation,7.36,2026-07-01T12:22:08.446Z
sensor.combined_mesh_total_solar_generation,7.43,2026-07-01T12:24:47.348Z
sensor.combined_mesh_total_solar_generation,7.3,2026-07-01T12:25:23.992Z
sensor.combined_mesh_total_solar_generation,7.69,2026-07-01T12:27:01.416Z
sensor.combined_mesh_total_solar_generation,7.02,2026-07-01T12:28:37.447Z
sensor.combined_mesh_total_solar_generation,4.92,2026-07-01T12:30:34.043Z
sensor.combined_mesh_total_solar_generation,2.38,2026-07-01T12:32:33.331Z
sensor.combined_mesh_total_solar_generation,2.86,2026-07-01T12:34:38.196Z
sensor.combined_mesh_total_solar_generation,7.72,2026-07-01T12:35:54.039Z
sensor.combined_mesh_total_solar_generation,8.91,2026-07-01T12:36:40.045Z
sensor.combined_mesh_total_solar_generation,5.05,2026-07-01T12:38:28.552Z
sensor.combined_mesh_total_solar_generation,2.09,2026-07-01T12:40:18.391Z
sensor.combined_mesh_total_solar_generation,2.01,2026-07-01T12:42:24.430Z
sensor.combined_mesh_total_solar_generation,8.18,2026-07-01T12:44:18.334Z
sensor.combined_mesh_total_solar_generation,8.63,2026-07-01T12:45:59.179Z
sensor.combined_mesh_total_solar_generation,8.87,2026-07-01T12:46:59.055Z
sensor.combined_mesh_total_solar_generation,2.86,2026-07-01T12:48:48.386Z
sensor.combined_mesh_total_solar_generation,2.11,2026-07-01T12:50:37.252Z
sensor.combined_mesh_total_solar_generation,1.82,2026-07-01T12:52:29.398Z
sensor.combined_mesh_total_solar_generation,8.14,2026-07-01T12:54:14.614Z
sensor.combined_mesh_total_solar_generation,8.45,2026-07-01T12:55:04.996Z
sensor.combined_mesh_total_solar_generation,8.22,2026-07-01T12:56:57.056Z
sensor.combined_mesh_total_solar_generation,8.21,2026-07-01T12:58:10.663Z
sensor.combined_mesh_total_solar_generation,8.13,2026-07-01T13:00:14.012Z
sensor.combined_mesh_total_solar_generation,7.84,2026-07-01T13:02:37.298Z
sensor.combined_mesh_total_solar_generation,7.32,2026-07-01T13:04:25.026Z
sensor.combined_mesh_total_solar_generation,7.95,2026-07-01T13:06:43.181Z
sensor.combined_mesh_total_solar_generation,7.91,2026-07-01T13:06:53.433Z
sensor.combined_mesh_total_solar_generation,1.61,2026-07-01T13:08:16.155Z
sensor.combined_mesh_total_solar_generation,1.72,2026-07-01T13:10:43.812Z
sensor.combined_mesh_total_solar_generation,1.8,2026-07-01T13:10:57.178Z
sensor.combined_mesh_total_solar_generation,1.64,2026-07-01T13:12:18.732Z
sensor.combined_mesh_total_solar_generation,1.82,2026-07-01T13:14:41.448Z
sensor.combined_mesh_total_solar_generation,2.72,2026-07-01T13:15:05.412Z
sensor.combined_mesh_total_solar_generation,7.12,2026-07-01T13:16:03.772Z
sensor.combined_mesh_total_solar_generation,6.53,2026-07-01T13:18:58.958Z
sensor.combined_mesh_total_solar_generation,8.27,2026-07-01T13:20:51.998Z
sensor.combined_mesh_total_solar_generation,8.17,2026-07-01T13:22:07.957Z
sensor.combined_mesh_total_solar_generation,8.31,2026-07-01T13:24:56.304Z
sensor.combined_mesh_total_solar_generation,2.94,2026-07-01T13:25:13.754Z
sensor.combined_mesh_total_solar_generation,8.38,2026-07-01T13:26:13.333Z
sensor.combined_mesh_total_solar_generation,8.17,2026-07-01T13:28:11.306Z
sensor.combined_mesh_total_solar_generation,7.88,2026-07-01T13:30:18.207Z
sensor.combined_mesh_total_solar_generation,7.73,2026-07-01T13:32:18.741Z
sensor.combined_mesh_total_solar_generation,7.65,2026-07-01T13:34:21.897Z
sensor.combined_mesh_total_solar_generation,7.67,2026-07-01T13:35:48.230Z
sensor.combined_mesh_total_solar_generation,7.72,2026-07-01T13:36:32.359Z
sensor.combined_mesh_total_solar_generation,7.44,2026-07-01T13:38:27.287Z
sensor.combined_mesh_total_solar_generation,7.49,2026-07-01T13:40:45.333Z
sensor.combined_mesh_total_solar_generation,7.46,2026-07-01T13:40:49.039Z
sensor.combined_mesh_total_solar_generation,7.17,2026-07-01T13:43:00.105Z
sensor.combined_mesh_total_solar_generation,7.1,2026-07-01T13:44:11.611Z
sensor.combined_mesh_total_solar_generation,7.04,2026-07-01T13:45:32.462Z
sensor.combined_mesh_total_solar_generation,6.97,2026-07-01T13:46:52.636Z
sensor.combined_mesh_total_solar_generation,6.99,2026-07-01T13:48:25.342Z
sensor.combined_mesh_total_solar_generation,6.96,2026-07-01T13:50:26.342Z
sensor.combined_mesh_total_solar_generation,6.88,2026-07-01T13:52:26.304Z
sensor.combined_mesh_total_solar_generation,6.78,2026-07-01T13:54:35.327Z
sensor.combined_mesh_total_solar_generation,6.74,2026-07-01T13:55:44.984Z
sensor.combined_mesh_total_solar_generation,6.71,2026-07-01T13:56:57.626Z
sensor.combined_mesh_total_solar_generation,6.87,2026-07-01T14:00:03.307Z
sensor.combined_mesh_total_solar_generation,6.75,2026-07-01T14:02:29.587Z
sensor.combined_mesh_total_solar_generation,6.64,2026-07-01T14:04:55.709Z
sensor.combined_mesh_total_solar_generation,6.56,2026-07-01T14:05:14.953Z
sensor.combined_mesh_total_solar_generation,6.67,2026-07-01T14:06:46.135Z
sensor.combined_mesh_total_solar_generation,6.53,2026-07-01T14:08:32.283Z
sensor.combined_mesh_total_solar_generation,6.4,2026-07-01T14:10:14.265Z
sensor.combined_mesh_total_solar_generation,6.32,2026-07-01T14:12:46.287Z
sensor.combined_mesh_total_solar_generation,6.2,2026-07-01T14:14:15.721Z
sensor.combined_mesh_total_solar_generation,6.26,2026-07-01T14:15:33.990Z
sensor.combined_mesh_total_solar_generation,6.24,2026-07-01T14:16:17.340Z
sensor.combined_mesh_total_solar_generation,6.38,2026-07-01T14:18:50.327Z
sensor.combined_mesh_total_solar_generation,6.24,2026-07-01T14:20:48.014Z
sensor.combined_mesh_total_solar_generation,6.03,2026-07-01T14:22:49.323Z
sensor.combined_mesh_total_solar_generation,5.96,2026-07-01T14:24:33.332Z
sensor.combined_mesh_total_solar_generation,5.99,2026-07-01T14:25:59.993Z
sensor.combined_mesh_total_solar_generation,6.0,2026-07-01T14:26:53.697Z
sensor.combined_mesh_total_solar_generation,5.92,2026-07-01T14:28:56.710Z
sensor.combined_mesh_total_solar_generation,5.82,2026-07-01T14:30:20.335Z
sensor.combined_mesh_total_solar_generation,5.7,2026-07-01T14:32:07.976Z
sensor.combined_mesh_total_solar_generation,5.69,2026-07-01T14:35:46.399Z
sensor.combined_mesh_total_solar_generation,5.56,2026-07-01T14:38:18.341Z
sensor.combined_mesh_total_solar_generation,5.47,2026-07-01T14:40:03.986Z
sensor.combined_mesh_total_solar_generation,5.4,2026-07-01T14:42:05.667Z
sensor.combined_mesh_total_solar_generation,5.31,2026-07-01T14:44:22.102Z
sensor.combined_mesh_total_solar_generation,5.3,2026-07-01T14:46:01.289Z
sensor.combined_mesh_total_solar_generation,5.25,2026-07-01T14:46:43.350Z
sensor.combined_mesh_total_solar_generation,5.19,2026-07-01T14:48:54.513Z
sensor.combined_mesh_total_solar_generation,5.14,2026-07-01T14:50:05.737Z
sensor.combined_mesh_total_solar_generation,5.09,2026-07-01T14:52:39.745Z
sensor.combined_mesh_total_solar_generation,5.06,2026-07-01T14:54:09.321Z
sensor.combined_mesh_total_solar_generation,5.04,2026-07-01T14:55:12.090Z
sensor.combined_mesh_total_solar_generation,5.02,2026-07-01T14:57:01.144Z
sensor.combined_mesh_total_solar_generation,4.93,2026-07-01T14:58:43.340Z
sensor.combined_mesh_total_solar_generation,4.87,2026-07-01T15:00:10.573Z
sensor.combined_mesh_total_solar_generation,4.81,2026-07-01T15:03:00.680Z
sensor.combined_mesh_total_solar_generation,4.75,2026-07-01T15:04:51.648Z
sensor.combined_mesh_total_solar_generation,4.71,2026-07-01T15:05:57.301Z
sensor.combined_mesh_total_solar_generation,4.68,2026-07-01T15:06:14.328Z
sensor.combined_mesh_total_solar_generation,4.64,2026-07-01T15:08:33.623Z
sensor.combined_mesh_total_solar_generation,4.56,2026-07-01T15:10:44.629Z
sensor.combined_mesh_total_solar_generation,4.57,2026-07-01T15:10:51.689Z
sensor.combined_mesh_total_solar_generation,4.5,2026-07-01T15:12:20.286Z
sensor.combined_mesh_total_solar_generation,4.45,2026-07-01T15:14:20.608Z
sensor.combined_mesh_total_solar_generation,4.39,2026-07-01T15:16:00.991Z
sensor.combined_mesh_total_solar_generation,4.34,2026-07-01T15:16:48.327Z
sensor.combined_mesh_total_solar_generation,4.26,2026-07-01T15:19:01.408Z
sensor.combined_mesh_total_solar_generation,4.21,2026-07-01T15:20:37.744Z
sensor.combined_mesh_total_solar_generation,4.25,2026-07-01T15:20:43.055Z
sensor.combined_mesh_total_solar_generation,4.16,2026-07-01T15:22:46.726Z
sensor.combined_mesh_total_solar_generation,4.13,2026-07-01T15:24:26.342Z
sensor.combined_mesh_total_solar_generation,4.08,2026-07-01T15:25:11.284Z
sensor.combined_mesh_total_solar_generation,4.06,2026-07-01T15:26:37.544Z
sensor.combined_mesh_total_solar_generation,3.95,2026-07-01T15:28:13.780Z
sensor.combined_mesh_total_solar_generation,3.94,2026-07-01T15:30:14.972Z
sensor.combined_mesh_total_solar_generation,3.86,2026-07-01T15:32:35.153Z
sensor.combined_mesh_total_solar_generation,3.79,2026-07-01T15:34:07.361Z
sensor.combined_mesh_total_solar_generation,3.73,2026-07-01T15:35:24.794Z
sensor.combined_mesh_total_solar_generation,3.7,2026-07-01T15:36:55.282Z
sensor.combined_mesh_total_solar_generation,3.64,2026-07-01T15:38:09.132Z
sensor.combined_mesh_total_solar_generation,3.55,2026-07-01T15:40:27.995Z
sensor.combined_mesh_total_solar_generation,3.45,2026-07-01T15:42:33.365Z
sensor.combined_mesh_total_solar_generation,3.34,2026-07-01T15:44:40.330Z
sensor.combined_mesh_total_solar_generation,3.28,2026-07-01T15:45:18.189Z
sensor.combined_mesh_total_solar_generation,3.23,2026-07-01T15:46:52.355Z
sensor.combined_mesh_total_solar_generation,3.13,2026-07-01T15:48:14.731Z
sensor.combined_mesh_total_solar_generation,3.05,2026-07-01T15:50:25.507Z
sensor.combined_mesh_total_solar_generation,3.03,2026-07-01T15:50:57.983Z
sensor.combined_mesh_total_solar_generation,2.91,2026-07-01T15:52:30.331Z
sensor.combined_mesh_total_solar_generation,2.8,2026-07-01T15:54:16.688Z
sensor.combined_mesh_total_solar_generation,2.73,2026-07-01T15:55:43.001Z
sensor.combined_mesh_total_solar_generation,2.67,2026-07-01T15:56:27.329Z
sensor.combined_mesh_total_solar_generation,2.54,2026-07-01T15:58:25.283Z
sensor.combined_mesh_total_solar_generation,2.49,2026-07-01T16:00:34.140Z
sensor.combined_mesh_total_solar_generation,2.36,2026-07-01T16:02:17.828Z
sensor.combined_mesh_total_solar_generation,2.26,2026-07-01T16:04:35.475Z
sensor.combined_mesh_total_solar_generation,2.24,2026-07-01T16:05:31.322Z
sensor.combined_mesh_total_solar_generation,2.19,2026-07-01T16:06:49.020Z
sensor.combined_mesh_total_solar_generation,2.1,2026-07-01T16:08:56.783Z
sensor.combined_mesh_total_solar_generation,2.02,2026-07-01T16:10:35.126Z
sensor.combined_mesh_total_solar_generation,2.0,2026-07-01T16:12:17.091Z
sensor.combined_mesh_total_solar_generation,1.88,2026-07-01T16:15:02.315Z
sensor.combined_mesh_total_solar_generation,1.84,2026-07-01T16:15:14.976Z
sensor.combined_mesh_total_solar_generation,1.82,2026-07-01T16:16:52.339Z
sensor.combined_mesh_total_solar_generation,1.74,2026-07-01T16:18:52.334Z
